"","date","site_code","nitrate_mgL","discharge_Ls"
"1372",1996-04-30,"GSWS08",5e-04,8.34309277083333
"1373",1996-05-21,"GSWS08",0.005,17.2015942708333
"1374",1996-06-11,"GSWS08",5e-04,2.29466022916667
"1375",1996-07-02,"GSWS08",0.01,1.49450833333333
"1376",1996-07-23,"GSWS08",0.006,0.6801979375
"1377",1996-08-13,"GSWS08",0.006,0.362418270833333
"1378",1996-09-03,"GSWS08",5e-04,0.23361525
"1379",1996-09-24,"GSWS08",5e-04,0.25573790625
"1380",1996-10-15,"GSWS08",0.017,1.23011801041667
"1381",1996-11-05,"GSWS08",0.02,2.49936854166667
"1382",1996-11-26,"GSWS08",0.008,21.1531922916667
"1383",1996-12-17,"GSWS08",0.008,11.43446359375
"1384",1997-01-07,"GSWS08",5e-04,13.7347282291667
"1385",1997-01-28,"GSWS08",5e-04,23.9283566145833
"1386",1997-02-18,"GSWS08",0.003,9.81685496875
"1387",1997-03-11,"GSWS08",5e-04,58.6898338645833
"1388",1997-04-01,"GSWS08",0.002,5.37393733333333
"1389",1997-04-22,"GSWS08",5e-04,19.4457165208333
"1390",1997-05-13,"GSWS08",5e-04,3.3183984375
"1391",1997-06-03,"GSWS08",0.059,2.7815553125
"1392",1997-06-24,"GSWS08",0.014,1.22834819791667
"1393",1997-07-15,"GSWS08",0.012,1.12412590625
"1394",1997-08-05,"GSWS08",5e-04,0.642933552083333
"1395",1997-08-27,"GSWS08",5e-04,0.500660291666667
"1396",1997-09-16,"GSWS08",0.002,3.1384675
"1397",1997-10-07,"GSWS08",0.006,3.63352338541667
"1398",1997-10-28,"GSWS08",0.02,1.95013672916667
"1399",1997-11-18,"GSWS08",0.003,2.98872169791667
"1400",1997-12-09,"GSWS08",5e-04,2.57399563541667
"1401",1997-12-30,"GSWS08",0.002,6.00930002083333
"1402",1998-01-20,"GSWS08",0.007,21.11179834375
"1403",1998-02-10,"GSWS08",0.003,4.06634086458333
"1404",1998-03-03,"GSWS08",0.006,19.9639766145833
"1405",1998-03-24,"GSWS08",0.012,16.4942592083333
"1406",1998-04-14,"GSWS08",0.012,6.91377253125
"1407",1998-05-05,"GSWS08",0.02,2.60781871875
"1408",1998-05-26,"GSWS08",0.007,9.76081090625
"1409",1998-06-16,"GSWS08",0.028,2.69945567708333
"1410",1998-07-07,"GSWS08",0.035,1.51712260416667
"1411",1998-07-28,"GSWS08",0.03,0.767115395833333
"1412",1998-07-29,"GSWS08",0.0286428571428571,0.787664885416667
"1413",1998-07-30,"GSWS08",0.0272857142857143,0.796808916666667
"1414",1998-07-31,"GSWS08",0.0259285714285714,0.775079552083333
"1415",1998-08-01,"GSWS08",0.0245714285714286,0.760036145833333
"1416",1998-08-02,"GSWS08",0.0232142857142857,0.709498166666667
"1417",1998-08-03,"GSWS08",0.0218571428571429,0.698387677083333
"1418",1998-08-04,"GSWS08",0.0205,0.668595833333333
"1419",1998-08-05,"GSWS08",0.0191428571428571,0.651291
"1420",1998-08-06,"GSWS08",0.0177857142857143,0.651291
"1421",1998-08-07,"GSWS08",0.0164285714285714,0.619434375
"1422",1998-08-08,"GSWS08",0.0150714285714286,0.5899375
"1423",1998-08-09,"GSWS08",0.0137142857142857,0.5586708125
"1424",1998-08-10,"GSWS08",0.0123571428571429,0.55070665625
"1425",1998-08-11,"GSWS08",0.011,0.538023
"1426",1998-09-08,"GSWS08",0.002,0.22683096875
"1427",1998-09-29,"GSWS08",0.003,0.231353822916667
"1428",1998-10-20,"GSWS08",0.006,0.4701801875
"1429",1998-11-10,"GSWS08",5e-04,1.71081875
"1430",1998-12-01,"GSWS08",0.003,37.5446057291667
"1431",1998-12-22,"GSWS08",5e-04,7.64981788541667
"1432",1999-01-12,"GSWS08",0.003,8.4921503125
"1433",1999-02-01,"GSWS08",0.002,5.01879495833333
"1434",1999-02-24,"GSWS08",5e-04,42.5118794791667
"1435",1999-03-16,"GSWS08",5e-04,9.61519466666667
"1436",1999-04-05,"GSWS08",5e-04,5.14572984375
"1437",1999-04-28,"GSWS08",5e-04,12.7091218854167
"1438",1999-05-18,"GSWS08",5e-04,23.0404023541667
"1439",1999-06-08,"GSWS08",5e-04,2.6364306875
"1440",1999-06-28,"GSWS08",5e-04,1.25165072916667
"1441",1999-07-20,"GSWS08",0.009,0.679608
"1442",1999-08-10,"GSWS08",0.002,0.806936177083333
"1443",1999-08-31,"GSWS08",5e-04,0.480995708333333
"1444",1999-09-21,"GSWS08",5e-04,0.178357770833333
"1445",1999-10-13,"GSWS08",5e-04,0.141585
"1446",1999-11-03,"GSWS08",0.003,0.431637604166667
"1447",1999-11-24,"GSWS08",5e-04,27.0680039895833
"1448",1999-12-14,"GSWS08",0.002,17.2985406666667
"1449",2000-01-05,"GSWS08",5e-04,12.1831926041667
"1450",2000-01-25,"GSWS08",5e-04,21.08702096875
"1451",2000-02-15,"GSWS08",0.004,25.58116484375
"1452",2000-03-07,"GSWS08",0.002,10.5411015729167
"1453",2000-03-28,"GSWS08",5e-04,7.55326478125
"1454",2000-04-18,"GSWS08",5e-04,5.8586693125
"1455",2000-05-09,"GSWS08",5e-04,6.52657688541667
"1456",2000-05-30,"GSWS08",5e-04,2.67566153125
"1457",2000-06-20,"GSWS08",5e-04,3.45369077083333
"1458",2000-07-11,"GSWS08",5e-04,1.31310255208333
"1459",2000-08-01,"GSWS08",5e-04,0.650307770833333
"1460",2000-08-21,"GSWS08",5e-04,0.311487
"1461",2000-09-13,"GSWS08",5e-04,0.231648791666667
"1462",2000-10-04,"GSWS08",5e-04,0.160561322916667
"1463",2000-10-24,"GSWS08",5e-04,0.361828333333333
"1464",2000-11-14,"GSWS08",0.003,0.444714552083333
"1465",2000-12-05,"GSWS08",5e-04,0.76219925
"1466",2000-12-27,"GSWS08",5e-04,8.48467777083333
"1467",2001-01-16,"GSWS08",5e-04,2.33379275
"1468",2001-02-06,"GSWS08",5e-04,5.44669629166667
"1469",2001-02-27,"GSWS08",5e-04,2.43555696875
"1470",2001-03-20,"GSWS08",5e-04,9.18021408333333
"1471",2001-04-10,"GSWS08",5e-04,5.4793395
"1472",2001-05-02,"GSWS08",5e-04,11.4665168645833
"1473",2001-05-23,"GSWS08",0.002,4.30880517708333
"1474",2001-06-12,"GSWS08",5e-04,2.2228845
"1475",2001-06-13,"GSWS08",0.000461538461538462,1.91660861458333
"1476",2001-06-14,"GSWS08",0.000423076923076923,1.76558461458333
"1477",2001-06-15,"GSWS08",0.000384615384615385,1.64277929166667
"1478",2001-06-16,"GSWS08",0.000346153846153846,1.54966748958333
"1479",2001-06-17,"GSWS08",0.000307692307692308,1.48929721875
"1480",2001-06-18,"GSWS08",0.000269230769230769,1.43128669791667
"1481",2001-06-19,"GSWS08",0.000230769230769231,1.36236233333333
"1482",2001-06-20,"GSWS08",0.000192307692307692,1.31388913541667
"1483",2001-06-21,"GSWS08",0.000153846153846154,1.27642810416667
"1484",2001-06-22,"GSWS08",0.000115384615384615,1.23877042708333
"1485",2001-06-23,"GSWS08",7.69230769230769e-05,1.19855635416667
"1486",2001-06-24,"GSWS08",3.84615384615384e-05,1.3940223125
"1487",2001-06-25,"GSWS08",0,1.38114201041667
"1488",2001-07-24,"GSWS08",5e-04,0.590429114583333
"1489",2001-08-14,"GSWS08",5e-04,0.336067729166667
"1490",2001-09-04,"GSWS08",0.002,0.2058881875
"1491",2001-09-25,"GSWS08",5e-04,0.395159802083333
"1492",2001-10-17,"GSWS08",5e-04,0.17963596875
"1493",2001-11-06,"GSWS08",5e-04,1.14919825
"1494",2001-11-26,"GSWS08",0.002,8.05687476041667
"1495",2001-12-18,"GSWS08",5e-04,31.4702159375
"1496",2002-01-08,"GSWS08",5e-04,49.66536328125
"1497",2002-01-31,"GSWS08",5e-04,5.27217311458333
"1498",2002-02-19,"GSWS08",5e-04,13.20899559375
"1499",2002-03-12,"GSWS08",5e-04,41.216573375
"1500",2002-04-03,"GSWS08",5e-04,28.04769353125
"1501",2002-04-24,"GSWS08",5e-04,8.15795071875
"1502",2002-05-15,"GSWS08",5e-04,2.40448692708333
"1503",2002-06-05,"GSWS08",5e-04,1.50650372916667
"1504",2002-06-25,"GSWS08",5e-04,0.933772739583333
"1505",2002-07-15,"GSWS08",5e-04,0.555819447916667
"1506",2002-08-06,"GSWS08",5e-04,0.319254510416667
"1507",2002-08-27,"GSWS08",5e-04,0.167050635416667
"1508",2002-10-09,"GSWS08",5e-04,0.152105552083333
"1509",2002-10-30,"GSWS08",5e-04,0.12654159375
"1510",2002-11-20,"GSWS08",5e-04,1.24191676041667
"1511",2002-12-10,"GSWS08",5e-04,1.35361159375
"1512",2003-01-01,"GSWS08",5e-04,19.81334590625
"1513",2003-01-21,"GSWS08",5e-04,4.07617315625
"1514",2003-02-11,"GSWS08",5e-04,4.78399983333333
"1515",2003-03-04,"GSWS08",5e-04,5.12429544791667
"1516",2003-03-26,"GSWS08",5e-04,37.14099015625
"1517",2003-04-15,"GSWS08",5e-04,12.4117933854167
"1518",2003-05-06,"GSWS08",5e-04,7.69288332291667
"1519",2003-05-28,"GSWS08",5e-04,2.52739057291667
"1520",2003-06-18,"GSWS08",5e-04,1.17368065625
"1521",2003-07-07,"GSWS08",5e-04,0.590724083333333
"1522",2003-07-29,"GSWS08",5e-04,0.2471838125
"1523",2003-08-18,"GSWS08",5e-04,0.123198614583333
"1524",2003-09-09,"GSWS08",5e-04,1.20475069791667
"1525",2003-10-01,"GSWS08",5e-04,0.114447875
"1526",2003-10-21,"GSWS08",5e-04,0.3226958125
"1527",2003-11-13,"GSWS08",5e-04,0.43861853125
"1528",2003-12-02,"GSWS08",5e-04,13.6465325729167
"1529",2003-12-23,"GSWS08",5e-04,11.693741125
"1530",2004-01-13,"GSWS08",5e-04,24.448189875
"1531",2004-02-04,"GSWS08",5e-04,15.3792773333333
"1532",2004-02-24,"GSWS08",5e-04,10.6083544479167
"1533",2004-03-16,"GSWS08",5e-04,4.8085805625
"1534",2004-04-07,"GSWS08",5e-04,2.04855796875
"1535",2004-04-27,"GSWS08",5e-04,5.83182715625
"1536",2004-05-17,"GSWS08",5e-04,2.49287922916667
"1537",2004-06-08,"GSWS08",0.003,8.97678396875
"1538",2004-06-28,"GSWS08",5e-04,1.9025484375
"1539",2004-07-20,"GSWS08",0.004,0.865045020833333
"1540",2004-08-09,"GSWS08",0.004,0.389850364583333
"1541",2004-08-31,"GSWS08",5e-04,0.61972934375
"1542",2004-09-21,"GSWS08",5e-04,1.70580428125
"1543",2004-10-13,"GSWS08",5e-04,0.523766177083333
"1544",2004-11-01,"GSWS08",5e-04,2.44548758333333
"1545",2004-11-22,"GSWS08",5e-04,1.15145967708333
"1546",2004-12-14,"GSWS08",5e-04,16.83121184375
"1547",2005-01-04,"GSWS08",5e-04,2.36899235416667
"1548",2005-01-25,"GSWS08",0.003,5.21229445833333
"1549",2005-02-15,"GSWS08",5e-04,2.44617584375
"1550",2005-03-08,"GSWS08",0.001,1.99330048958333
"1551",2005-03-29,"GSWS08",0.003,19.761726375
"1552",2005-04-20,"GSWS08",0.002,8.04222464583333
"1553",2005-05-10,"GSWS08",0.002,15.6476005729167
"1554",2005-05-31,"GSWS08",5e-04,4.08167923958333
"1555",2005-06-21,"GSWS08",0.002,3.83449542708333
"1556",2005-07-11,"GSWS08",5e-04,1.6547746875
"1557",2005-08-02,"GSWS08",0.005,0.734570510416667
"1558",2005-08-23,"GSWS08",0.002,0.338132510416667
"1559",2005-09-12,"GSWS08",5e-04,0.265373552083333
"1560",2005-10-05,"GSWS08",5e-04,0.473228197916667
"1561",2005-10-25,"GSWS08",5e-04,0.380706333333333
"1562",2005-11-15,"GSWS08",5e-04,11.03507590625
"1563",2005-12-07,"GSWS08",5e-04,5.42771996875
"1564",2005-12-27,"GSWS08",5e-04,44.29693203125
"1565",2006-01-18,"GSWS08",5e-04,39.6271834270833
"1566",2006-02-08,"GSWS08",0.002,18.7430026354167
"1567",2006-02-27,"GSWS08",5e-04,10.5770877604167
"1568",2006-03-20,"GSWS08",5e-04,3.34052109375
"1569",2006-04-11,"GSWS08",0.002,15.0119429166667
"1570",2006-05-01,"GSWS08",0.002,4.50643423958333
"1571",2006-05-23,"GSWS08",5e-04,2.48235867708333
"1572",2006-06-12,"GSWS08",5e-04,2.90298411458333
"1573",2006-07-05,"GSWS08",5e-04,1.47464710416667
"1574",2006-07-25,"GSWS08",5e-04,0.6837375625
"1575",2006-08-15,"GSWS08",5e-04,0.37785496875
"1576",2006-09-06,"GSWS08",5e-04,0.176587958333333
"1577",2006-09-26,"GSWS08",5e-04,0.191238072916667
"1578",2006-10-17,"GSWS08",5e-04,0.373037145833333
"1579",2006-11-06,"GSWS08",5e-04,11.7811501979167
"1580",2006-11-27,"GSWS08",5e-04,11.379894375
"1581",2006-12-19,"GSWS08",5e-04,11.66099959375
"1582",2007-01-09,"GSWS08",5e-04,23.6737985833333
"1583",2007-01-30,"GSWS08",5e-04,4.48136189583333
"1584",2007-02-20,"GSWS08",5e-04,19.8350752708333
"1585",2007-03-14,"GSWS08",5e-04,24.6388380104167
"1586",2007-04-04,"GSWS08",5e-04,3.66970621875
"1587",2007-04-23,"GSWS08",5e-04,7.3671395
"1588",2007-05-16,"GSWS08",5e-04,2.25051323958333
"1589",2007-06-04,"GSWS08",5e-04,1.41427683333333
"1590",2007-06-27,"GSWS08",0.003,0.80732946875
"1591",2007-07-18,"GSWS08",5e-04,0.76603384375
"1592",2007-08-06,"GSWS08",0.002,0.282973354166667
"1593",2007-08-27,"GSWS08",5e-04,0.207854645833333
"1594",2007-09-18,"GSWS08",5e-04,0.120445572916667
"1595",2007-10-09,"GSWS08",5e-04,0.502233458333333
"1596",2007-10-31,"GSWS08",5e-04,1.92004991666667
"1597",2007-11-20,"GSWS08",5e-04,20.2783149791667
"1598",2007-12-11,"GSWS08",5e-04,8.96390366666667
"1599",2008-01-03,"GSWS08",5e-04,5.91264859375
"1600",2008-01-23,"GSWS08",5e-04,5.66595639583333
"1601",2008-02-13,"GSWS08",5e-04,8.24978432291667
"1602",2008-03-05,"GSWS08",5e-04,12.2135743854167
"1603",2008-03-26,"GSWS08",5e-04,10.16786778125
"1604",2008-04-15,"GSWS08",5e-04,21.0770903541667
"1605",2008-05-08,"GSWS08",5e-04,24.0606992604167
"1606",2008-05-27,"GSWS08",5e-04,18.5555008333333
"1607",2008-06-17,"GSWS08",5e-04,5.012109
"1608",2008-07-09,"GSWS08",0.002,1.34338601041667
"1609",2008-07-29,"GSWS08",5e-04,0.67046396875
"1610",2008-08-20,"GSWS08",5e-04,2.66042147916667
"1611",2008-09-09,"GSWS08",5e-04,0.230075625
"1612",2008-09-30,"GSWS08",5e-04,0.126738239583333
"1613",2008-10-22,"GSWS08",5e-04,0.23273034375
"1614",2008-11-11,"GSWS08",5e-04,18.5583521979167
"1615",2008-12-01,"GSWS08",5e-04,1.92181972916667
"1616",2008-12-23,"GSWS08",5e-04,4.31627771875
"1617",2009-01-14,"GSWS08",5e-04,18.3865820625
"1618",2009-02-04,"GSWS08",5e-04,8.46078530208333
"1619",2009-02-25,"GSWS08",5e-04,24.7057959166667
"1620",2009-03-18,"GSWS08",5e-04,8.03288396875
"1621",2009-04-06,"GSWS08",5e-04,16.8284588020833
"1622",2009-04-29,"GSWS08",5e-04,4.50899063541667
"1623",2009-05-20,"GSWS08",5e-04,5.42221388541667
"1624",2009-06-08,"GSWS08",5e-04,1.82271022916667
"1625",2009-07-01,"GSWS08",0.002,1.0146925
"1626",2009-07-21,"GSWS08",5e-04,0.559949010416667
"1627",2009-08-11,"GSWS08",5e-04,0.326432083333333
"1628",2009-09-01,"GSWS08",5e-04,0.141585
"1629",2009-09-24,"GSWS08",5e-04,0.0739388333333333
"1630",2009-10-13,"GSWS08",5e-04,0.428491270833333
"1631",2009-11-04,"GSWS08",0.005,0.870256135416667
"1632",2009-11-23,"GSWS08",5e-04,8.32018353125
"1633",2009-12-16,"GSWS08",5e-04,26.23953509375
"1634",2010-01-04,"GSWS08",0.003,22.5720903020833
"1635",2010-01-27,"GSWS08",0.003,6.67327467708333
"1636",2010-02-17,"GSWS08",0.002,7.43665380208333
"1637",2010-03-08,"GSWS08",0.003,3.11142869791667
"1638",2010-03-30,"GSWS08",0.008,32.36131653125
"1639",2010-04-20,"GSWS08",0.017,13.62254178125
"1640",2010-05-12,"GSWS08",0.011,6.20427436458333
"1641",2010-06-02,"GSWS08",0.07,44.1369606458333
"1642",2010-06-23,"GSWS08",0.066,2.9490975625
"1643",2010-07-13,"GSWS08",0.013,1.32804763541667
"1644",2010-08-02,"GSWS08",0.004,0.635755979166667
"1645",2010-08-26,"GSWS08",5e-04,0.268618208333333
"1646",2010-09-14,"GSWS08",5e-04,0.270191375
"1647",2010-10-05,"GSWS08",5e-04,0.28317
"1648",2010-10-25,"GSWS08",5e-04,10.5688286354167
"1649",2010-11-16,"GSWS08",5e-04,11.2684945104167
"1650",2010-12-08,"GSWS08",5e-04,24.6650902291667
"1651",2010-12-29,"GSWS08",5e-04,31.28940009375
"1652",2011-01-19,"GSWS08",0.002,31.2762248229167
"1653",2011-02-08,"GSWS08",5e-04,3.32882066666667
"1654",2011-03-02,"GSWS08",5e-04,7.23882809375
"1655",2011-03-22,"GSWS08",5e-04,9.74665240625
"1656",2011-04-12,"GSWS08",5e-04,10.3610723125
"1657",2011-05-01,"GSWS08",5e-04,11.855384
"1658",2011-05-26,"GSWS08",5e-04,7.33518455208333
"1659",2011-06-15,"GSWS08",5e-04,2.84163061458333
"1660",2011-07-06,"GSWS08",5e-04,1.44347873958333
"1661",2011-07-25,"GSWS08",5e-04,1.03140739583333
"1662",2011-08-16,"GSWS08",5e-04,0.530452135416667
"1663",2011-09-06,"GSWS08",0.002,0.253869770833333
"1664",2011-09-28,"GSWS08",5e-04,0.2070680625
"1665",2011-10-18,"GSWS08",0.001,0.317484697916667
"1666",2011-11-09,"GSWS08",5e-04,0.264685291666667
"1667",2011-11-30,"GSWS08",5e-04,7.15259889583333
"1668",2012-01-11,"GSWS08",5e-04,3.73922052083333
"1669",2012-02-01,"GSWS08",0.003,19.39272046875
"1670",2012-02-22,"GSWS08",0.003,36.2145916354167
"1671",2012-03-12,"GSWS08",5e-04,14.0454286458333
"1672",2012-04-04,"GSWS08",5e-04,18.27626375
"1673",2012-04-25,"GSWS08",5e-04,15.1311102916667
"1674",2012-05-16,"GSWS08",5e-04,3.07908045833333
"1675",2012-06-06,"GSWS08",5e-04,5.77420992708333
"1676",2012-06-26,"GSWS08",5e-04,6.03260255208333
"1677",2012-07-17,"GSWS08",5e-04,1.76371647916667
"1678",2012-08-07,"GSWS08",5e-04,0.763477447916667
"1679",2012-08-28,"GSWS08",5e-04,0.38257446875
"1680",2012-09-18,"GSWS08",5e-04,0.151122322916667
"1681",2012-10-08,"GSWS08",5e-04,0.111006572916667
"1682",2012-10-30,"GSWS08",5e-04,8.06788692708333
"1683",2012-11-20,"GSWS08",5e-04,63.5276163333333
"1684",2012-12-11,"GSWS08",5e-04,11.87691671875
"1685",2013-01-02,"GSWS08",5e-04,3.95464603125
"1686",2013-01-22,"GSWS08",5e-04,17.0474239375
"1687",2013-02-12,"GSWS08",5e-04,7.41276133333333
"1688",2013-03-05,"GSWS08",5e-04,13.5500777916667
"1689",2013-03-27,"GSWS08",5e-04,8.93381685416667
"1690",2013-04-16,"GSWS08",5e-04,8.11970310416667
"1691",2013-05-08,"GSWS08",5e-04,2.057702
"1692",2013-05-29,"GSWS08",5e-04,11.24892825
"1693",2013-06-19,"GSWS08",5e-04,2.20439979166667
"1694",2013-07-09,"GSWS08",5e-04,1.207012125
"1695",2013-07-30,"GSWS08",5e-04,0.55926075
"1696",2013-08-20,"GSWS08",5e-04,0.296541916666667
"1697",2013-09-10,"GSWS08",5e-04,0.207756322916667
"1698",2013-10-01,"GSWS08",5e-04,19.0453456041667
"1699",2013-10-23,"GSWS08",5e-04,1.42696048958333
"1700",2013-11-13,"GSWS08",5e-04,2.85077464583333
"1701",2013-12-03,"GSWS08",5e-04,10.9708710416667
"1702",2013-12-22,"GSWS08",5e-04,4.45481470833333
"1703",2014-01-15,"GSWS08",5e-04,13.393941
"1704",2014-02-06,"GSWS08",5e-04,4.317162625
"1705",2014-02-25,"GSWS08",5e-04,18.0704738854167
"1706",2014-03-20,"GSWS08",5e-04,5.49339967708333
"1707",2014-04-09,"GSWS08",5e-04,10.9092225729167
"1708",2014-04-30,"GSWS08",5e-04,10.9503215520833
"1709",2014-05-21,"GSWS08",5e-04,4.35973644791667
"1710",2014-06-11,"GSWS08",5e-04,1.60826794791667
"1711",2014-07-02,"GSWS08",5e-04,1.29599436458333
"1712",2014-07-22,"GSWS08",5e-04,0.773211416666667
"1713",2014-08-12,"GSWS08",5e-04,0.389555395833333
"1714",2014-09-03,"GSWS08",5e-04,0.178554416666667
"1715",2014-09-23,"GSWS08",5e-04,0.2330253125
"1716",2014-10-14,"GSWS08",5e-04,0.489254833333333
"1717",2014-11-04,"GSWS08",5e-04,6.7943101875
"1718",2014-11-25,"GSWS08",5e-04,13.2943398854167
"1719",2014-12-16,"GSWS08",5e-04,4.80553255208333
"1720",2015-01-06,"GSWS08",5e-04,8.59853570833333
"1721",2015-01-26,"GSWS08",5e-04,5.41985413541667
"1722",2015-02-19,"GSWS08",5e-04,4.41951678125
"1723",2015-03-11,"GSWS08",5e-04,1.84581611458333
"1724",2015-04-01,"GSWS08",5e-04,5.29970353125
"1725",2015-04-22,"GSWS08",5e-04,2.56888284375
"1726",2015-05-13,"GSWS08",5e-04,1.58231069791667
"1727",2015-06-02,"GSWS08",5e-04,1.39952839583333
"1728",2015-06-22,"GSWS08",5e-04,0.733193989583333
"1729",2015-07-14,"GSWS08",5e-04,0.385622479166667
"1730",2015-08-04,"GSWS08",5e-04,0.151122322916667
"1731",2015-08-24,"GSWS08",5e-04,0.056634
"1732",2015-09-14,"GSWS08",5e-04,0.084951
"1733",2015-10-06,"GSWS08",5e-04,0.0848526770833333
"1734",2015-10-27,"GSWS08",5e-04,0.182389010416667
"1735",2015-11-17,"GSWS08",5e-04,20.8391488958333
"1736",2015-12-07,"GSWS08",5e-04,80.3918646770833
"1737",2015-12-30,"GSWS08",5e-04,5.13176798958333
"1738",2016-01-20,"GSWS08",5e-04,27.5685659583333
"1739",2016-02-10,"GSWS08",5e-04,17.59193625
"1740",2016-02-29,"GSWS08",5e-04,7.36802440625
"1741",2016-03-22,"GSWS08",5e-04,23.2481586770833
"1742",2016-04-13,"GSWS08",5e-04,2.95312880208333
"1743",2016-05-04,"GSWS08",5e-04,2.28758097916667
"1744",2016-05-25,"GSWS08",5e-04,1.60698975
"1745",2016-06-15,"GSWS08",5e-04,1.10170828125
"1746",2016-07-06,"GSWS08",5e-04,0.507247927083333
"1747",2016-07-27,"GSWS08",5e-04,0.35543734375
"1748",2016-08-17,"GSWS08",5e-04,0.1811108125
"1749",2016-09-07,"GSWS08",5e-04,0.2235863125
"1750",2016-09-28,"GSWS08",5e-04,0.141585
"1751",2016-10-19,"GSWS08",5e-04,16.26133221875
"1752",2016-11-10,"GSWS08",5e-04,2.52247442708333
"1753",2016-11-30,"GSWS08",5e-04,16.0809096666667
"1754",2016-12-21,"GSWS08",5e-04,23.6371241354167
"1755",2017-01-11,"GSWS08",5e-04,10.00534
"1756",2017-02-01,"GSWS08",5e-04,8.0756544375
"1757",2017-02-22,"GSWS08",5e-04,18.41224434375
"1758",2017-03-15,"GSWS08",5e-04,54.8133545520833
"1759",2017-04-05,"GSWS08",5e-04,9.19820717708333
"1760",2017-04-26,"GSWS08",5e-04,35.07738878125
"1761",2017-05-17,"GSWS08",5e-04,10.9397026770833
"1762",2017-06-07,"GSWS08",5e-04,2.01257178125
"1763",2017-06-28,"GSWS08",5e-04,1.11940640625
"1764",2017-07-18,"GSWS08",5e-04,0.5822683125
"1765",2017-08-07,"GSWS08",5e-04,0.253869770833333
"1766",2017-08-30,"GSWS08",5e-04,0.101370927083333
"1767",2017-09-20,"GSWS08",5e-04,4.2563990625
"1768",2017-10-10,"GSWS08",5e-04,0.287987822916667
"1769",2017-11-01,"GSWS08",5e-04,2.27381577083333
"1770",2017-11-21,"GSWS08",5e-04,42.1754184583333
"1771",2017-12-13,"GSWS08",5e-04,2.98724685416667
"1772",2018-01-03,"GSWS08",5e-04,7.87369916666667
"1773",2018-01-23,"GSWS08",5e-04,16.9911832291667
"1774",2018-02-14,"GSWS08",5e-04,3.56686044791667
"1775",2018-03-06,"GSWS08",5e-04,2.8216710625
"1776",2018-03-28,"GSWS08",5e-04,9.31993094791667
"1777",2018-04-18,"GSWS08",5e-04,15.9273292708333
"1778",2018-05-09,"GSWS08",5e-04,2.4075349375
"1779",2018-05-30,"GSWS08",5e-04,1.23513247916667
"1780",2018-06-20,"GSWS08",5e-04,0.918041072916667
"1781",2018-07-10,"GSWS08",5e-04,0.436357104166667
"1782",2018-07-30,"GSWS08",5e-04,0.18435546875
"1783",2018-08-22,"GSWS08",5e-04,0.066073
"1784",2018-09-12,"GSWS08",5e-04,0.0831811875
"1785",2018-10-03,"GSWS08",5e-04,0.056634
"1786",2018-10-23,"GSWS08",5e-04,0.056634
"1787",2018-11-14,"GSWS08",5e-04,0.235778354166667
"1788",2018-12-05,"GSWS08",5e-04,1.511419875
"1789",2018-12-28,"GSWS08",5e-04,9.85097302083333
"1790",2019-01-15,"GSWS08",5e-04,4.41410902083333
"1791",2019-02-06,"GSWS08",5e-04,3.48682559375
"1792",2019-03-20,"GSWS08",5e-04,18.91900065625
"1793",2019-04-10,"GSWS08",5e-04,51.4349791354167
"1794",2019-04-30,"GSWS08",5e-04,3.50157403125
"1795",2019-05-22,"GSWS08",5e-04,1.4294185625
